<<<<<<< HEAD
entities_processed,system_time_avg,average_wip,max_wip,final_wip,system_time_avg_detailed,system_time_std,system_time_min,system_time_max,Manutencao_Estacao_B_queue_time,Manutencao_Estacao_B_service_time,Manutencao_Estacao_B_system_time,Inspecao_queue_time,Inspecao_service_time,Inspecao_system_time,Operador_A_utilization,Operador_A_avg_queue,Operador_A_avg_in_service,Operador_A_max_queue,Operador_B_utilization,Operador_B_avg_queue,Operador_B_avg_in_service,Operador_B_max_queue,Operador_C_utilization,Operador_C_avg_queue,Operador_C_avg_in_service,Operador_C_max_queue,Decide_Estacao_Estacao_A_percentage,Decide_Estacao_Estacao_B_percentage,Atrib_Interna_A_Para_Reparo_A_percentage,Atrib_Interna_B_Para_Reparo_B_percentage,Atrib_Externa_B_Para_Reparo_B_percentage,Decide_Inspecao_Aprovada_percentage,Decide_Inspecao_Reprovada_percentage,Decide_Aprovadas_Tipo_Ciclo_Interno_percentage,Decide_Aprovadas_Tipo_Sai_Externa_percentage,Decide_Retorno_Estacao_Volta_A_percentage,Decide_Retorno_Estacao_Volta_B_percentage,total_revenue,total_costs,net_profit,avg_revenue_per_entity,avg_cost_per_entity,avg_profit_per_entity
1169,238.1559534035238,5.85575881497259,32,5,238.15595340352377,77.54857872277847,112.41745636767155,667.2119727505778,0.9029683339325845,6.8249407018811805,7.727909035813766,0.44325164931514616,26.60634917117671,27.049600820491854,2.946648164272811,61.05491517788523,64.00156334215804,0.7917335192917441,2.2863100261823837,3.0780435454741277,2.9848863272096375,35.83291181282747,38.817798140037105,3.023465033515302,14.716544009506535,17.740009043021836,1.5876321407459517,9.467431181913572,11.055063322659525,0.5298079217090301,12.102866379246882,12.63267430095591,4.0094040626109955,65.6578496771206,69.66725373973159,4.609857311065735,14.716197963494807,19.32605527456054,3.246900723407304,25.970617951081692,29.217518674488996,0.8612640364111064,6.602741608101361,7.464005644512468,18.10998422916341,80.47943476049153,98.58941898965494,0.07105346113085742,5,5.071053461130857,0,5,5.0,4.144869010422209,22.92820908000577,27.073078090427984,0.9079187229564137,14.777766658868039,15.685685381824452,0.006511132702867645,2.2027536099341147,2.2092647426369822,3.7627585858612895,10.605613414310671,14.368372000171961,3.798204803948757,15.07224985217746,18.870454656126217,2.9615165050476207,14.138891155499946,17.100407660547567,3.4517210717174738,6.890263479066091,10.341984550783565,0.80890943037669,24.747286708139896,25.556196138516587,3.8699460177918104,16.34155724288188,20.21150326067369,3.222028108481784,9.652205813169754,12.874233921651538,0.06152251695672141,0.000244865206942413,0.12304503391344282,2,0.061447811447811466,0.0,0.12289562289562293,0,0.3543432626054823,0.18385616622851855,3.8977758886603056,16,0.14890599102805083,0.02171668235134221,0.14890599102805083,5,0.41353229997858376,0.39867358970642636,2.4811937998715026,13,0.22562074630407247,0.035403719105751075,1.3537244778244348,9,0.03158568687003573,0.0,0.06317137374007147,0,0.015792843435017866,0.0,0.06317137374007147,0,0.027094054819160395,0.0,0.05418810963832079,1,0.1488662752245326,0.0060655581948292755,0.2977325504490652,6,7.631785995279309,92.3682140047207,40.78740157480315,39.05511811023622,20.15748031496063,94.5945945945946,5.405405405405405,82.05645161290323,17.943548387096776,56.25,43.75,1053242.0228506578,727880.7070491834,325361.3158014744,900.9769228833685,622.6524440112776,278.324478872091,29471.726372308673,29401.016319110215,29202.856730177264,29145.100397721046,29197.188379871768,58452.86719485311,29196.965419986554,29124.45130548015,376858.7779900329,29233.90494530708,29205.731956043997,29390.120038290697
1121,225.3153262559326,5.313208742168701,24,5,225.3153262559326,76.75224561028126,113.57578496445058,1799.2966366648798,0.3670366648609885,6.923101741759436,7.290138406620425,0.15529743397285647,26.87364508071335,27.028942514686207,1.7416583893156377,58.408583229215346,60.150241618530984,0.4304560956375492,2.2756564965484647,2.706112592186014,1.8453577831246653,35.24100297370145,37.08636075682612,1.6901879516729061,15.581768998145852,17.271956949818758,4.497127888386967,8.054475137523472,12.551603025910438,0.48554253151135923,12.11557819084077,12.60112072235213,2.3895175519233485,57.5871383927302,59.97665594465355,1.5864429662506154,14.041995432180109,15.628438398430724,1.7121791123107235,25.39346894632012,27.105648058630845,0.4788699349023412,6.866865614115374,7.345735549017715,7.415323479215411,78.6075677661758,86.02289124539121,0.05623076714969438,5,5.056230767149694,0,5,5.0,2.1176639942133124,21.572089461536088,23.6897534557494,0.544314341075998,14.762594902456962,15.30690924353296,0.008425139166706341,2.2717463003763183,2.280171439543025,2.1906462964801316,10.191573310459507,12.382219606939639,2.1723005986650366,15.231492457093871,17.403793055758907,2.1099809165876744,15.728590714574656,17.83857163116233,1.6400254109563779,7.095271104762982,8.73529651571936,0.5695961930913906,24.74161115706965,25.311207350161038,1.9768836750086096,16.050260376223086,18.027144051231698,2.05463295819415,10.140919020188914,12.195551978383063,0.05897641131892397,5.023673085933869e-05,0.11795282263784794,2,0.059027777777777776,0.0,0.11805555555555555,0,0.32753486058097897,0.0923706276708535,3.602883466390769,11,0.13123376627891964,0.002424205140170199,0.13123376627891964,2,0.3895433953898952,0.2096390826871491,2.337260372339371,8,0.20937203662384982,0.010096818378813011,1.2562322197430988,4,0.02585686065658779,0.0003764084553202174,0.05171372131317558,1,0.013022532442123948,0.0,0.052090129768495794,0,0.026841523837941677,0.0,0.053683047675883354,1,0.14291298650787357,0.003998543866141165,0.28582597301574714,4,7.4074074074074066,92.5925925925926,39.406430338004945,40.14839241549876,20.44517724649629,95.60669456066945,4.393305439330543,82.92181069958848,17.078189300411523,66.53225806451613,33.46774193548387,1008370.6892449663,696835.966776344,311534.72246862226,899.5278226984534,621.6199525212703,277.9078701771831,28066.822121974026,27830.95800894557,28013.823210759943,28025.003529121448,28027.871818805743,56167.31996954715,27969.918835189168,28210.34431531946,360409.1630849909,27985.548959979253,27948.28534161032,28180.907580100993
1034,231.80263652236292,5.050811769474378,27,4,231.80263652236292,67.5296025414638,108.89217801878476,619.3294210925833,0.3072873774368106,7.169448426292972,7.476735803729782,0.2536227366353515,27.836039415405406,28.089662152040756,2.3354946399002037,63.23917110675439,65.57466574665459,0.4575051037196112,2.204821612309037,2.6623267160286486,2.3725607443646557,38.77119518184322,41.143755926207874,2.804437290580397,15.857850968786142,18.662288259366537,5.1761062455158635,9.217352966189612,14.393459211705474,0.36959078423594716,12.124434676229926,12.494025460465872,2.1221039545068567,57.467352261026235,59.58945621553309,2.090312751421563,15.78163972030333,17.871952471724892,2.7616530095908187,25.86176186328649,28.62341487287731,0.37719502325633697,7.221195845161112,7.598390868417448,8.798327421382924,80.7191849509486,89.51751237233152,0.09134777974113903,5,5.091347779741139,0,5,5.0,2.2612359374011364,21.535172319485124,23.796408256886263,0.44021129950925264,14.736822930005745,15.177034229514998,0.0056036932108774,2.3610583490033346,2.366662042214212,2.8451019596757257,10.701523883609122,13.546625843284849,2.020306429091783,15.680334327822916,17.700640756914698,3.840981139042026,16.118126144776603,19.95910728381863,2.2960320477880627,6.959102572890855,9.255134620678918,0.4828234039923181,24.701091495596277,25.183914899588594,2.030726631178526,15.697107333767166,17.72783396494569,2.4838798885244167,8.620207683500716,11.104087572025133,0.0544855292911272,0.00042110712447817825,0.1089710585822544,2,0.054503367003367005,0.0,0.10900673400673401,0,0.3135569426555684,0.07892397622150393,3.449126369211252,14,0.1156633279402485,0.0,0.1156633279402485,1,0.369217098067599,0.2539979881820811,2.215302588405594,9,0.19962756127433293,0.013106595059229882,1.1977653676459976,4,0.028427008760983453,0.0,0.05685401752196691,0,0.014213504380491727,0.0,0.05685401752196691,0,0.025648291583701816,0.0,0.05129658316740363,1,0.1318507770660917,0.0018838753439100555,0.2637015541321834,3,6.643952299829642,93.35604770017035,41.17647058823529,39.812446717817565,19.01108269394714,96.06625258799171,3.9337474120082816,79.87152034261243,20.12847965738758,61.88340807174888,38.11659192825112,930518.1979228613,641360.290331672,289157.9075911894,899.9208877397111,620.271073821733,279.6498139179781,25890.368553709668,25811.785117068004,25910.857301126543,25707.750555784067,25849.829663725082,51511.97383088676,25819.21709762107,25887.94056449082,331243.2293509883,25914.742571805426,25896.774128687834,25915.821595778438
1237,246.97206767378248,6.428140430211908,31,6,246.97206767378248,85.44617001825166,106.38273594377097,659.8387644079594,1.4014218580476554,6.870329144974051,8.271751003021706,0.61459832755551,27.13218707607503,27.74678540363054,4.289014513333465,66.61792703057705,70.9069415439105,1.4591031144420006,2.2459084361999873,3.7050115506419874,4.436263453759739,35.00275434198061,39.439017795740355,4.193503695868715,16.200366795147982,20.393870491016695,3.259724807037552,10.620258694994023,13.879983502031575,0.5817979245131442,12.145856520238278,12.72765444475142,3.8250535463861213,55.059581787236525,58.88463533362265,4.310025092577734,13.497352038820916,17.80737713139865,4.147932013831492,26.057097495757823,30.205029509589313,1.4032794876379582,6.955411207237534,8.358690694875492,26.85395034421786,80.73853202487201,107.59248236908988,0.08418840195982792,5,5.084188401959828,0,5,5.0,4.49723685533552,22.621490689684677,27.118727545020196,1.4488790432048961,14.762635658158867,16.21151470136376,0.0018258220206578818,2.334041942301771,2.335867764322429,4.854114857964623,10.297436376131731,15.151551234096354,4.452040776270678,12.465175042977808,16.917215819248486,5.294778728648313,14.759096655817807,20.05387538446612,4.174667050026396,7.038573216635742,11.213240266662137,1.42331960912595,24.590574975926568,26.01389458505252,4.483245339889684,15.263548959451336,19.74679429934102,4.469336061515204,9.46421925120617,13.933555312721374,0.0649726430976431,0.0006487987160061791,0.1299452861952862,3,0.06497264309764306,0.0,0.1299452861952861,0,0.3777305933209279,0.3281131260426538,4.155036526530207,15,0.15461292959308395,0.03270596846385827,0.15461292959308395,4,0.4363394813650161,0.5441527792228494,2.6180368881900966,16,0.24519126081689815,0.04028320950542728,1.471147564901389,7,0.0341363951833998,4.165298503259312e-05,0.0682727903667996,1,0.01707861083795805,0.0,0.0683144433518322,0,0.030418820896702666,0.0,0.06083764179340533,1,0.15804543146164576,0.005415877332612058,0.3160908629232915,3,7.5092936802973975,92.4907063197026,39.70260223048327,40.66914498141264,19.62825278810409,94.00749063670412,5.992509363295881,80.80438756855575,19.195612431444243,57.95454545454546,42.04545454545455,1112643.9976915459,768801.5252002178,343842.472491328,899.4696828549279,621.5048708166677,277.96481203826033,30826.663275907707,30957.157972827554,30815.060548690966,30840.261578722177,31012.0545595357,62095.652829671875,30931.980402495876,30934.602931505033,397338.26198565034,31018.32607367704,30839.290576137875,31192.212465395678
1072,238.17845377292085,5.387996010060013,28,8,238.17845377292085,76.91925656610418,107.96174794034596,710.7040006319694,0.9152743413191403,7.063455137572021,7.978729478891161,0.5519559647719458,27.147721278927243,27.69967724369919,3.742983092349963,61.14624962353534,64.8892327158853,1.074761835106666,2.313479884582528,3.3882417196891943,3.4094355949359674,37.16833109035289,40.577766685288864,3.3284955251996453,16.293669268641562,19.622164793841208,6.805600937108726,10.95392370463699,17.759524641745713,0.5812497299501644,12.112206197793023,12.693455927743187,3.3803666214117576,57.86429469883818,61.24466132024994,4.8902414905385925,13.525369882243075,18.41561137278167,2.819668489124676,25.75301438855296,28.572682877677636,1.0508872902290094,7.026227557139005,8.077114847368014,10.726651291384018,76.57376328438774,87.30041457577175,0.06913824760163186,5,5.069138247601632,0,5,5.0,3.1784157699239497,23.061626451838695,26.240042221762643,1.2693415005094173,14.685959330237893,15.95530083074731,0.006221838204776678,2.2563826322653355,2.2626044704701123,3.834653062254929,10.440504544457644,14.275157606712574,2.2591011477149943,16.664576081598675,18.92367722931367,3.2611197606419067,14.971327634216127,18.232447394858035,3.158212425214974,6.752180173944767,9.91039259915974,1.3283706427158795,24.73384384951854,26.062214492234418,4.292727673003895,15.499536335208626,19.79226400821252,3.883711825118367,8.509583404327916,12.393295229446283,0.05676920164970483,0.0002632318217181418,0.11353840329940966,2,0.05676557239057239,0.0,0.11353114478114477,0,0.32415600454995036,0.22090664446746447,3.565716050049454,15,0.11292039308790366,0.0024895049629843993,0.11292039308790366,2,0.37614654828008054,0.37270602633638045,2.2568792896804832,11,0.20907591336622197,0.03202349120667678,1.2544554801973318,7,0.0297671727255586,0.0018408827248664477,0.0595343454511172,2,0.015343807043995912,0.0,0.06137522817598365,0,0.025468626166858632,0.0,0.050937252333717264,1,0.1366191608168578,0.006223434256284242,0.2732383216337156,5,6.364428945074106,93.63557105492589,41.20734908136483,40.332458442694666,18.460192475940506,96.60297239915074,3.397027600849257,80.4772234273319,19.522776572668114,55.92417061611374,44.07582938388626,964481.8803121288,668952.7304811189,295529.1498310099,899.7032465598217,624.0230694786557,275.68017708116594,26714.58580597534,26799.751766915884,26835.592265399573,26670.610462645604,26773.966613040197,53582.34589208174,26797.27499781984,26779.063232070417,347280.55645982194,26808.060524669563,26823.71350578354,27087.208954895228
1098,229.95550687385088,5.311917590232284,23,3,229.9555068738509,69.29082147008121,116.35025801329539,714.5388787009215,0.37401468823769785,6.962346893111764,7.336361581349462,0.1737678151778499,27.53134872657948,27.705116541757327,2.9245543515023225,67.07133562480908,69.9958899763114,0.44535091799617393,2.262145123402288,2.7074960413984615,2.583997483800795,37.7861040255479,40.3701015093487,2.3072099584543118,14.82247812330985,17.12968808176416,2.4170117195561804,7.4880804719460325,9.905092191502213,0.4522361525920134,12.152125418983621,12.604361571575634,2.4757144899919377,56.39429750074875,58.870011990740686,1.4169016065206135,15.237584134045372,16.654485740565985,2.8146187708961175,24.976039098889935,27.790657869786052,0.4405264965755781,6.977354623890662,7.417881120466239,5.8080218948293245,79.369850950378,85.17787284520732,0.06222929563173636,5,5.062229295631736,0,5,5.0,1.859359573344492,21.858131479443774,23.717491052788265,0.5128452540839215,14.715729557594857,15.228574811678778,0.0037558402743189255,2.256792662939616,2.260548503213935,2.824347183352018,10.134889356080471,12.959236539432489,3.150585897004986,14.945217930755783,18.09580382776077,2.8101035518873596,14.16563806252314,16.9757416144105,2.1675791011546677,6.674458712309746,8.842037813464414,0.4808924691269832,24.674035815038444,25.15492828416543,2.826840461730456,15.597554154842692,18.42439461657315,2.78540937714387,9.129160377622995,11.914569754766864,0.05760732323232323,0.00023564887563719614,0.11521464646464646,2,0.05760732323232323,0.0,0.11521464646464646,0,0.329170194223635,0.09663455032592859,3.6208721364599854,10,0.12192759089599285,0.0,0.12192759089599285,1,0.38614910115637047,0.280118362960387,2.316894606938223,9,0.2079586534563723,0.014122853807310317,1.2477519207382337,5,0.03046147558054053,0.00047821879558506585,0.06092295116108106,1,0.015350292489166532,0.0,0.06140116995666613,0,0.02607420980637819,0.0,0.05214841961275638,1,0.1404334495634528,0.00413301405114586,0.2808668991269056,5,6.706281833616298,93.2937181663837,41.76570458404075,37.69100169779287,20.54329371816638,93.90243902439023,6.097560975609756,79.95495495495496,20.045045045045047,57.02479338842975,42.97520661157025,989642.2590998209,681674.6862257072,307967.5728741137,901.3135328777968,620.8330475643963,280.48048531340044,27182.864368364302,27482.011288417594,27489.73726573144,27314.99129460565,27357.896957463283,54916.568410358195,27496.34536996563,27455.99248329007,352588.6999563392,27504.867803156816,27410.523493540324,27474.187534474702
1144,234.20717637119367,5.6323189022955225,24,2,234.20717637119364,73.79862776563047,102.24920136099536,653.7433981993927,0.5459021334117076,6.862724037759043,7.40862617117075,0.2561222322773617,26.026102849063722,26.282225081341085,3.4904295610369176,65.1986275216151,68.68905708265201,0.5485663446134159,2.288148623273173,2.8367149678865893,3.2567476427754634,36.48635076863933,39.7430984114148,3.3587953366980114,14.935282809639443,18.294078146337455,1.8551467839202975,14.307469278635102,16.1626160625554,0.5224298479808609,12.124176159883934,12.646606007864795,2.494468268375344,56.20360655083487,58.69807481921021,3.4508465279039275,12.960309318369465,16.41115584627339,3.5304949263671563,25.570325932448856,29.100820858816014,0.6131575367723918,7.04212790780169,7.655285444574082,16.76071311285972,75.44627444275359,92.20698755561331,0.07710570951422148,5,5.077105709514221,0,5,5.0,2.7256217861560996,22.494458737813844,25.220080523969944,0.6021056551584495,14.73994927696155,15.34205493212,0.00887614604931781,2.233213958166756,2.2420901042160737,3.533879638549532,9.905345663454908,13.43922530200444,2.201416538607475,13.370359447795254,15.571775986402729,2.931412226461239,15.552198373998296,18.483610600459535,3.1610453322781655,6.940138912133177,10.101184244411343,0.6246505774198042,24.706242094035478,25.33089267145528,3.695819544261808,15.698864540035325,19.394684084297133,3.2026964316885347,9.477512934408178,12.680209366096713,0.05997474747474747,7.147439231674818e-05,0.11994949494949494,2,0.05997474747474747,0.0,0.11994949494949494,0,0.34655968736195875,0.13222527026463013,3.812156560981546,10,0.12809048027942052,0.014625713470085084,0.12809048027942052,2,0.4020184660918263,0.37055477053429703,2.412110796550958,11,0.21456505381861116,0.017274236293826753,1.287390322911667,6,0.03358045346402978,0.0003951549867580064,0.06716090692805957,1,0.016889015478704392,0.0,0.06755606191481757,0,0.026906512131109898,5.8547720802322174e-05,0.053813024262219795,2,0.14602751156573565,0.0040969888810738105,0.2920550231314713,3,6.80379746835443,93.19620253164557,39.16139240506329,41.21835443037975,19.62025316455696,92.72727272727272,7.2727272727272725,78.1190019193858,21.8809980806142,65.32258064516128,34.67741935483871,1031417.7458544348,711303.77995567,320113.9658987648,901.5889386839465,621.7690384227884,279.819900261158,28647.824135870498,28611.65878519654,28479.564447519224,28519.023815763325,28712.274694820953,57420.7848654295,28469.067886099125,28586.936334175316,368128.7310868581,28638.08416433578,28561.945485511238,28527.884254090473
1123,241.98958596096963,5.716910372147078,25,0,241.9895859609696,72.76833832154266,111.1536012360848,554.451551574457,0.8463755387767252,6.984994216424802,7.831369755201527,0.5050266791867486,27.09627327854877,27.60129995773552,4.650879589160656,62.423939828323164,67.07481941748382,0.9200185919593924,2.2510995833242293,3.1711181752836217,3.959602722393097,39.04900167339961,43.00860439579271,3.9880459293092025,15.03758897470832,19.025634904017522,2.976076634121722,11.845693808799478,14.821770442921201,0.548788214313783,12.091081347453667,12.639869561767451,3.910900943845837,54.89124440108416,58.80214534493,5.358567832894981,14.755596834786461,20.114164667681443,4.171104570474332,25.578657965926297,29.74976253640063,0.9477646294899151,6.987117424777684,7.934882054267598,11.54412812705667,79.47295740019341,91.01708552725007,0.045880966300302084,5,5.045880966300302,0,5,5.0,3.5983583933400696,22.98446326726437,26.582821660604438,0.9959240285253698,14.743338581063009,15.739262609588378,0.004091924524551928,2.296535084594517,2.300627009119069,4.218053342634806,10.51959042936211,14.737643771996916,3.4550616322940675,13.286679093740462,16.74174072603453,5.601592020213372,16.114995778399646,21.716587798613016,3.6632255750289384,6.9607762629325105,10.62400183796145,1.0474582844836131,24.743670820735524,25.791129105219134,4.406718474764824,16.015379447000647,20.42209792176547,4.051489263744916,9.277354063900537,13.328843327645453,0.05897516835016835,0.0,0.1179503367003367,1,0.05897516835016835,0.0,0.1179503367003367,0,0.34541992279135186,0.19880832633347587,3.7996191507048707,10,0.14018124227972084,0.004348876334224754,0.14018124227972084,2,0.39630112290700564,0.4557535963502395,2.3778067374420337,10,0.22240259095696122,0.030736300896395702,1.3344155457417672,7,0.03309596022425503,0.0012775157820912723,0.06619192044851006,1,0.016867359057650334,0.0,0.06746943623060134,0,0.027136036405719637,3.497964669116542e-05,0.054272072811439274,2,0.14286915354787985,0.005335226750200169,0.2857383070957597,4,7.550335570469799,92.4496644295302,40.100671140939596,41.52684563758389,18.37248322147651,95.60669456066945,4.393305439330543,79.5959595959596,20.404040404040405,63.4703196347032,36.5296803652968,1012069.524753979,695845.9650511678,316223.5597028113,901.219523378432,619.6313134916899,281.58820988674205,28100.205130181483,28158.977123272205,28189.65620687982,28292.80387143605,28001.505380994186,56160.445154299545,27926.439709862934,27978.958131205836,358845.91986152966,28140.071643433825,28002.248634961466,28048.734203110704
1166,236.34483625527253,5.8056993243521156,25,8,236.3448362552725,81.38321719791273,114.25648483505938,979.4645018434021,0.7299160184992979,7.174728526459232,7.904644544958529,0.20835069918441826,27.04045869359785,27.248809392782267,3.4871296523689366,61.062797896387885,64.54992754875683,0.8156936429135498,2.2135303962180313,3.0292240391315812,3.2705682215492886,38.346421810374466,41.61699003192375,3.250055432838816,14.6304784102044,17.880533843043217,1.631278208125686,8.017470140021091,9.648748348146777,0.6412850286329452,12.123459759428854,12.7647447880618,3.3656898610248844,59.41029088377119,62.77598074479607,3.9703396418045203,12.29859652944353,16.26893617124805,3.568473461812674,26.583346481507242,30.151819943319918,0.8763953487672003,6.993394440339561,7.869789789106761,5.777060527077213,74.44632533354833,80.22338586062554,0.047582823218566626,5,5.047582823218566,0,5,5.0,3.8078353290769695,23.395371798276628,27.203207127353597,0.8491293108069456,14.743400781792957,15.592530092599903,0.0035169424769455203,2.229073119239173,2.2325900617161185,3.932217834081194,10.502808832525837,14.43502666660703,3.5021203642152057,16.087698083958088,19.589818448173293,3.329076288078327,14.03139431636269,17.360470604441016,3.2496472108060854,6.729586731794406,9.97923394260049,0.8749333025430328,24.690296686940897,25.565229989483928,3.770023758363522,16.693609778502356,20.463633536865878,3.67030925052972,9.490852320423834,13.161161570953553,0.061658249158249155,0.00010631617083936516,0.12331649831649831,2,0.061658249158249155,0.0,0.12331649831649831,0,0.35602950589305654,0.18348478488887085,3.916324564823622,12,0.10966419977584929,0.00413695499305087,0.10966419977584929,2,0.41104664920467776,0.4088462527825025,2.4662798952280665,10,0.2295367826212837,0.019534648534237295,1.3772206957277022,5,0.028656937618614653,0.00012387663066886916,0.057313875237229306,1,0.014359437966974545,0.0,0.05743775186789818,0,0.027347424842517263,0.0,0.054694849685034526,1,0.14873689056706624,0.007127200061015873,0.2974737811341325,5,6.145251396648044,93.85474860335195,41.726618705035975,37.410071942446045,20.863309352517987,96.15384615384616,3.8461538461538463,77.35042735042735,22.64957264957265,63.07692307692307,36.92307692307693,1047316.0883204433,726922.8206622641,320393.26765817916,898.2127687139308,623.4329508252694,274.7798178886614,29231.05044847387,29042.415157552372,29231.602476068198,29112.005636119182,29147.928473469234,58406.27194717909,29233.696952870716,29051.183051293294,377023.6757415453,29139.66956575514,29095.932346909056,29207.388865028748
1158,248.9309237041783,6.062895986105003,33,6,248.93092370417827,95.30716248053494,111.03569682165835,899.857369422074,1.702826665517805,6.876642172452366,8.57946883797017,0.9440669000578525,27.0077054659311,27.95177236598895,5.462569929200132,62.49286431080048,67.95543424000061,1.5362228976923005,2.2875212370388613,3.823744134731162,4.257967684750624,35.21847845931643,39.47644614406705,4.530937405324359,15.110540200745245,19.641477606069603,4.744997456257766,8.638207060919576,13.383204517177344,0.6278168162669016,12.106356711625407,12.734173527892308,3.8251647281135757,63.018031959482244,66.84319668759582,3.6591483086782985,12.805076699430579,16.464225008108876,4.734853908627607,26.011614027131042,30.74646793575865,1.6585292627767383,6.821040763970275,8.479570026747012,7.113724438064091,79.43427790211845,86.54800234018253,0.09744884219694674,5,5.097448842196947,0,5,5.0,3.515686601367641,26.123235077278334,29.638921678645975,1.8297817567913495,14.76766924190548,16.59745099869683,0.004880936564088961,2.308817082866766,2.3136980194308547,5.292683156565779,10.19336911178314,15.486052268348919,5.260297369510877,13.571558394937627,18.831855764448505,5.117938515995006,16.56967178880298,21.68761030479799,4.43408992088126,6.94919363615358,11.38328355703484,1.7044775825150797,24.78532320447486,26.48980078698994,5.349481010446756,16.518183477685888,21.867664488132647,4.493438119579217,9.387185353313624,13.880623472892841,0.060921717171717134,0.0007190312395847831,0.12184343434343427,4,0.06092171717171717,0.0,0.12184343434343434,0,0.35770812964894333,0.3576793588507269,3.9347894261383765,18,0.12398113457717559,0.003482297207777476,0.12398113457717559,2,0.41236307713844783,0.5475462071039381,2.474178462830687,16,0.2310570868019631,0.05987573053422033,1.3863425208117786,7,0.03261751115658704,0.00023740370405695143,0.06523502231317407,1,0.016368106504307756,0.0,0.06547242601723102,0,0.028131420264727758,0.0,0.056262840529455516,1,0.14750800791311158,0.005969861688589713,0.29501601582622317,4,6.661502711076685,93.33849728892332,39.16083916083916,40.24864024864025,20.59052059052059,95.23809523809523,4.761904761904762,81.08108108108108,18.91891891891892,58.867924528301884,41.132075471698116,1041327.8943814491,719969.4384865048,321358.45589494426,899.2468863397661,621.7352663959455,277.5116199438206,29011.562919616183,28931.855229994806,28899.50060551063,29135.72658520873,29007.768987564934,57905.95993709701,28906.897985120664,28812.867304730848,372663.7487381468,28855.045727745153,28999.805905080517,28838.698560688546
951,233.05008408383392,4.683896698838224,27,5,233.05008408383392,72.59857103533373,105.2872660524954,601.890923111875,0.7623263494411228,6.849574234866579,7.611900584307702,0.4205442238546864,25.820030953985697,26.24057517784038,3.1304084403141625,63.29834023049816,66.42874867081233,0.8454242121485314,2.133917626507908,2.9793418386564396,2.975424529313476,36.073709123883916,39.049133653197394,2.9918407920909953,16.010924544340543,19.00276533643154,3.515047247197157,7.019105306759944,10.534152553957101,0.47609983514343335,12.070654724437668,12.546754559581101,2.6777844464787774,55.07620551258389,57.753989959062665,3.0768007379629125,14.70124128941795,17.778042027380863,2.817989815265919,25.40003390254965,28.21802371781557,0.7524202959812339,6.98170963673857,7.734129932719804,10.529227044549057,79.02346843447872,89.55269547902776,0.02380479319186609,5,5.023804793191866,0,5,5.0,3.1790798913148666,27.640056250281216,30.819136141596083,0.8088072230011077,14.649474272455583,15.45828149545669,0.0014023506444584763,2.1963585998690407,2.197760950513499,3.1998350328521865,10.113802136757737,13.313637169609924,2.951867255439359,15.143424869159743,18.0952921245991,2.9490260758537645,17.5681272402719,20.517153316125665,2.8084328339150026,6.863378684217282,9.671811518132284,0.8271973947931234,24.668958277615523,25.496155672408644,2.8890979786604136,15.852465772556837,18.74156375121725,3.0441333671095596,9.808075572491607,12.852208939601168,0.050084175084175085,0.0,0.10016835016835017,1,0.050084175084175085,0.0,0.10016835016835017,0,0.28598084152379644,0.1452701738811192,3.145789256761761,14,0.11640662437738847,0.0033575322349824635,0.11640662437738847,2,0.336618053998772,0.2811750341456292,2.019708323992632,12,0.17845882909721622,0.0225782168075032,1.0707529745832973,6,0.02618273901576085,0.0006605814792880729,0.0523654780315217,1,0.013256514877702444,0.0,0.05302605951080978,0,0.021958147316393357,0.0,0.043916294632786713,1,0.1207763250511452,0.002707173000972543,0.2415526501022904,4,7.3461891643709825,92.65381083562902,41.95032198712052,36.706531738730455,21.34314627414903,95.39473684210526,4.605263157894736,84.21052631578947,15.789473684210526,59.05172413793104,40.94827586206897,857302.5097454897,592242.0672777382,265060.44246775145,901.4747736545633,622.7571685360024,278.7176051185609,23781.55443531238,23808.435914930746,23823.537515853754,23770.1402041304,23681.274672159725,47704.18436286958,23785.63932442655,23895.389522368667,306496.31963824254,23935.652995230135,23743.3004200034,23816.638272210344
