combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
2,4,3,3,4,2400,420,511,0.2580808080808081,22.80531303646057,3.2696396236012633,10.03515839104619,2.2964524779859965,5.10047539051777,2.5556224460211565,2.5251843336419735,0.6451104757441455,0.9584491622222345,12,0.5722124328860445,0.29618078790016583,6,0.6952468305148427,0.49929002789981436,7,0.6131411994408309,0.7799419293881955,16
3,0,3,4,2,2400,420,477,0.2409090909090909,18.412006928354067,1.811932594259886,10.09375286690513,0.8083488143517971,4.6004259885921295,1.6677033038372666,2.476917038025555,0.597297775129711,0.5267748712888928,14,0.5072431127707908,0.08757214501961312,4,0.6317237932083283,0.2213732164777921,5,0.5030539133066851,0.15496057638290622,8
3,1,3,4,2,2400,420,511,0.2580808080808081,21.721234125503827,2.685081261131126,9.804688981793532,1.6509485242331827,5.176018299522949,2.704115640278756,2.481151226557447,0.6401989443381272,1.0665028218497874,16,0.5713051650375113,0.1815739844238921,4,0.6895377129142463,0.3981815058311958,5,0.6165653354220487,0.4649251720946488,12
3,2,3,4,2,2400,420,474,0.23939393939393938,18.42140459354354,1.025997434752327,9.980811917565427,1.0785583509648695,4.950545329403537,1.4957462104235164,2.505586887607999,0.6014448248585963,0.40055291210189997,8,0.5051405335878524,0.020961414852872576,3,0.6508874462442821,0.08886121047143616,4,0.540568147232858,0.2414618794143782,10
3,3,3,4,2,2400,420,495,0.25,22.462012165493377,2.8992487358690755,9.97320723058446,2.28329366566029,4.84825163510353,3.0747743120894397,2.4964115075548734,0.6183132409084536,1.1798443612631957,18,0.5477761082174968,0.2000584220755916,6,0.6665261158553989,0.3915845073793826,7,0.5570731437347918,0.7426683865131248,16
3,4,3,4,2,2400,420,489,0.24696969696969698,20.331119919319324,1.716230550526753,10.024499356374482,1.544378329543839,4.914152534969785,2.3924330886981258,2.52945164095176,0.6183901447879895,0.8487047883307165,14,0.526724263096484,0.07887392402673937,5,0.6638595863628024,0.19419221732426778,6,0.5532689988120183,0.42544422275343946,10
4,0,3,4,3,2400,420,444,0.22424242424242424,19.16507654903504,1.3380188809732056,10.234604678052165,1.1507077439869853,4.678423885247276,1.53165664040701,2.51490953423597,0.562831454434406,0.42871746559083646,12,0.5015976324799125,0.03382334812843848,3,0.6384433592480322,0.12488380030399157,4,0.49186804201074447,0.28889881222201697,10
4,1,3,4,3,2400,420,480,0.24242424242424243,20.78839189473858,2.1968682302442533,10.06182016911927,1.7920442758333488,5.093763330176921,1.8957703485228543,2.499379594403871,0.6060288685706513,0.6235930203201473,10,0.5301510900443646,0.1222724199806275,5,0.6563554185624815,0.2738105244706424,6,0.5840124647437562,0.5023413725241682,14
4,2,3,4,3,2400,420,523,0.2641414141414141,23.203899590353853,2.1965722973041113,9.876952837069041,3.7387522968104157,5.2235991228247745,2.9523056322488204,2.4807608039446154,0.6550925470261166,1.102553603302747,14,0.5518668653713532,0.14473359529912622,5,0.6862210501217559,0.2935379064192725,6,0.6373286859969788,1.4256668340762073,18
4,3,3,4,3,2400,420,497,0.251010101010101,19.311884700324665,1.7056500622303352,9.73269623750362,1.2672054870115652,4.636010479856168,2.444753627200913,2.4877543403529994,0.6241604330114053,0.8093820117551226,12,0.5118993613955559,0.09382660983481825,4,0.6399897553101414,0.22145478948661793,5,0.529782915961172,0.3299873793426467,12
4,4,3,4,3,2400,420,475,0.2398989898989899,19.265727547179257,1.3508361704047016,9.92669064497011,1.4676487756513021,5.099029099673547,1.5314611750503102,2.5068097026605036,0.6004713140950471,0.45227831830119164,10,0.5068501790853805,0.032626638619590476,3,0.6410950945052823,0.136742071445265,4,0.5683565012260384,0.41734263824124346,10
5,0,3,4,4,2400,420,463,0.23383838383838385,19.765264885029836,0.9294689709681597,9.747541075180521,2.2838599345880257,5.181267459584127,1.663077931117631,2.498574080338528,0.5892745522331406,0.49223044101838803,12,0.4741162729990753,0.017460142202752583,3,0.6123176690957615,0.07697222691176964,4,0.5772911129392418,0.7134035448626055,14
5,1,3,4,4,2400,420,491,0.24797979797979797,19.620415911355245,2.4110078608469365,10.084963423458023,1.1551004545753316,4.862800169647643,1.7523429642718356,2.4893877971398193,0.6179123009157887,0.5722589581603179,10,0.5390316483421482,0.15575166146139954,5,0.6635171400085252,0.3213268348044163,6,0.5488716533545844,0.28471996169927555,8
5,2,3,4,4,2400,420,474,0.23939393939393938,18.871087665784678,1.7998473153014216,10.341689526616813,0.967410185807118,4.857454862012502,1.4596660131422219,2.492887383945141,0.6008873086563213,0.4389812887392064,12,0.5245480026419986,0.10207581176213888,5,0.6630531561216225,0.21110835396526703,6,0.5217106581715174,0.22472650339843314,12
5,3,3,4,4,2400,420,482,0.24343434343434345,18.34137430218579,0.8135519559076053,9.648057289571273,1.1165679607511576,4.987411058913838,1.759424310839506,2.503450696237974,0.6142663285441211,0.5538478996016741,12,0.49119720558858077,0.007309210045464238,2,0.6391781184884537,0.054563676934425834,3,0.5606927978747501,0.24003046313795542,8
5,4,3,4,4,2400,420,515,0.2601010101010101,21.076822468595953,1.885923219526835,9.900743703101604,1.36888869067297,4.686142920084139,3.4255281997732054,2.4881451030381347,0.6461974160916606,1.434008639889326,24,0.5594912422704182,0.09439496370208265,4,0.6971572634622895,0.24088814239688702,5,0.5624339051988532,0.3797884838960571,8
6,0,3,5,2,2400,420,504,0.2545454545454545,21.452720364177924,1.6108501205635555,10.009627016936054,2.8336506026897657,5.126953417698948,2.145495832125176,2.5056390772628836,0.6415537147102934,0.760247032039151,10,0.5455036555739544,0.05711865993253226,4,0.685607808640157,0.18230985630787835,5,0.6120811765901875,1.0406707191792002,20
6,1,3,5,2,2400,420,483,0.24393939393939393,19.000828075492034,0.9014443081997915,9.986368965938555,1.7999216880839286,4.875028649128459,1.6097283686750006,2.5037051157440287,0.609819398331167,0.4853432483166299,10,0.5045839827788445,0.014417482079688806,2,0.6519131803098548,0.07701387226550237,3,0.5490562569472964,0.5226513140198328,14
6,2,3,5,2,2400,420,485,0.24494949494949494,19.224049170603326,1.2970964206202915,10.147012856969072,1.3656378569408159,5.174574526371197,1.5522107430796592,2.4887676336161526,0.6043768388633914,0.42199172004813834,10,0.5200179694860115,0.021961054618958024,3,0.6602345126152207,0.12132939471734219,4,0.5800773136597542,0.3787502751006961,12
6,3,3,5,2,2400,420,474,0.23939393939393938,18.925307079034468,1.2242006275891038,9.866112963691297,1.4307990359740115,5.066705319310022,1.5309482030884722,2.5040982851079656,0.595334801736355,0.4605852169623777,10,0.5006109928149673,0.03445468765072361,3,0.6417078523172436,0.11177510195886241,4,0.5460094802700984,0.35462027628979387,12
6,4,3,5,2,2400,420,490,0.2474747474747475,20.021264562819038,1.8664765897823614,9.592842535047328,1.7301231907495276,4.906634363382691,2.0306563148243946,2.504149827647015,0.6199909203915229,0.6692141412039008,14,0.5255615638041194,0.06435207764607098,4,0.6464744288768197,0.22717504623208984,5,0.5546130524005755,0.49765564617262287,14
